question_id,parent_question_id,question_text,question_type,domain,question_form,variation_type,difficulty,source
q_7f4e08970160,q_40b3f855286f,스마트폰 사용은 학교에서 금지되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_0eba7d30d50a,q_40b3f855286f,스마트폰 사용을 금지하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_3a0d3ee120b4,q_40b3f855286f,학교에서 스마트폰 사용을 금지해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_8cd516aefe92,q_40b3f855286f,학습 집중도를 높이기 위해 학교에서 스마트폰 사용을 금지해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_0950ce1db09b,,재택근무를 전면 확대해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_5dc69a1f70e3,q_0950ce1db09b,재택근무를 전면 늘려야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_cadf0f8e3147,q_0950ce1db09b,"확대해야 하는가, 재택근무를 전면?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_f38edbe3bc5d,q_0950ce1db09b,재택근무를 전면 확대해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_e5b76f6f4322,q_0950ce1db09b,재택근무를 확대할 필요가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_a75089706463,q_0950ce1db09b,재택근무는 전면 확대되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_e2dfd584b133,q_0950ce1db09b,재택근무를 확대하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_fc9aeb2b207b,q_0950ce1db09b,재택근무를 전면 확대해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_e07b6025216f,q_0950ce1db09b,일과 삶의 균형을 위해 재택근무를 전면 확대해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_f09d8ba4c50b,,회식 참여를 강요하는 문화를 없애야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_0131efeba6a2,q_f09d8ba4c50b,회식 참여를 강제하는 문화를 없애야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_d5c7ba21d60e,q_f09d8ba4c50b,"없애야 하는가, 회식 참여를 강요하는 문화를?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_d4eb7985381a,q_f09d8ba4c50b,회식 참여를 강요하는 문화를 없애야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_9fe47ec3c2cc,q_f09d8ba4c50b,회식 강요 문화를 계속 유지해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_2fe1f52ed02f,q_f09d8ba4c50b,회식 강요 문화는 조직에서 없애져야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_66609acf47ac,q_f09d8ba4c50b,강요 문화를 없애지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_0924e3f12e27,q_f09d8ba4c50b,회식 참여를 강요하는 문화를 없애야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_295d3a6e60d2,q_f09d8ba4c50b,개인의 여가권 존중을 위해 회식 강요 문화를 없애야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_4028a35c2969,,결혼식 축의금 문화를 유지해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_349f8c40133f,q_4028a35c2969,결혼식 축의금 문화를 존속해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_d4b21f0f97a5,q_4028a35c2969,"유지해야 하는가, 결혼식 축의금 문화를?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_a747e5699205,q_4028a35c2969,결혼식 축의금 문화를 유지해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_2b8c069c31c4,q_4028a35c2969,결혼식 축의금 문화를 폐지해서는 안 되는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_bab73198f0ab,q_4028a35c2969,결혼식 축의금 문화는 사회에서 유지되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_d32358c386d0,q_4028a35c2969,축의금 문화를 유지하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_37e0052b8a5f,q_4028a35c2969,결혼식 축의금 문화를 유지해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_b3a09441d1c3,q_4028a35c2969,상호부조 전통 계승을 위해 결혼식 축의금 문화를 유지해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_015c81bf880f,,SNS 사용 연령을 제한해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_3a393faabe87,q_015c81bf880f,SNS 사용 연령을 규제해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_ffe7d823d931,q_015c81bf880f,"제한해야 하는가, SNS 사용 연령을?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_ef242ee6b1c6,q_015c81bf880f,SNS 사용 연령을 제한해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_9fd49e7ca081,q_015c81bf880f,SNS 사용 연령 제한 없이 계속 허용해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_54d5d04d8717,q_015c81bf880f,SNS 사용 연령은 제한되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_e816ce2efd1d,q_015c81bf880f,SNS 사용 연령을 제한하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_b3c617f8914f,q_015c81bf880f,SNS 사용 연령을 제한해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_279f3e7db756,q_015c81bf880f,청소년 정신건강 보호를 위해 SNS 사용 연령을 제한해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_d7a27276388a,,숏폼 콘텐츠 이용 연령을 제한해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_1bdf3257a515,q_d7a27276388a,숏폼 콘텐츠 이용 연령을 규제해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_fb2c69b07cf0,q_d7a27276388a,"제한해야 하는가, 숏폼 콘텐츠 이용 연령을?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_dab4ea151b40,q_d7a27276388a,숏폼 콘텐츠 이용 연령을 제한해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_a9f63230ae4d,q_d7a27276388a,숏폼 콘텐츠 이용 연령을 계속 허용해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_966666aa5f6a,q_d7a27276388a,숏폼 콘텐츠 이용 연령은 제한되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_995c1f1d54dc,q_d7a27276388a,이용 연령을 제한하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_79e61a306d33,q_d7a27276388a,숏폼 콘텐츠 이용 연령을 제한해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_f35a1ca26017,q_d7a27276388a,집중력 저하 방지를 위해 숏폼 콘텐츠 이용 연령을 제한해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_532b73380964,,반려동물 등록을 의무화해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_279f0eeccc69,q_532b73380964,반려동물 등록을 필수화해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_aaad125d0c99,q_532b73380964,"의무화해야 하는가, 반려동물 등록을?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_83f2a7aa7362,q_532b73380964,반려동물 등록을 의무화해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_755758da78c7,q_532b73380964,반려동물 등록을 자율에 맡겨야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_02b6d2736d86,q_532b73380964,반려동물 등록은 의무화되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_841cfc16bf38,q_532b73380964,등록을 의무화하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_71c22fa30d00,q_532b73380964,반려동물 등록을 의무화해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_b6511db9eed7,q_532b73380964,유실 방지와 책임 강화를 위해 반려동물 등록을 의무화해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_7284470eef98,,온라인 강의를 대면 수업과 동등하게 인정해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_29a93b4a1401,q_7284470eef98,온라인 강의를 대면 수업과 똑같이 인정해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_cf9d8f758719,q_7284470eef98,"인정해야 하는가, 온라인 강의를 대면 수업과 동등하게?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_bf4e78b0e9ea,q_7284470eef98,온라인 강의를 대면 수업과 동등하게 인정해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_264f218612d7,q_7284470eef98,온라인 강의를 대면 수업보다 낮게 인정해서는 안 되는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_1cb488bf8b62,q_7284470eef98,온라인 강의는 대면 수업과 동등하게 인정되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_e957ea6b78dd,q_7284470eef98,온라인 강의를 동등하게 인정하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_fce35a00eb70,q_7284470eef98,온라인 강의를 대면 수업과 동등하게 인정해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_987f96aeef98,q_7284470eef98,학습 기회 확대를 위해 온라인 강의를 대면 수업과 동등하게 인정해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_a90c91c27d51,,직장 내 호칭을 수평적으로 바꿔야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_2f6c849b2cec,q_a90c91c27d51,직장 내 호칭을 수평적으로 개선해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_92df260293fc,q_a90c91c27d51,"바꿔야 하는가, 직장 내 호칭을 수평적으로?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_c05870aab96c,q_a90c91c27d51,직장 내 호칭을 수평적으로 바꿔야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_26719f884822,q_a90c91c27d51,직장 내 수직적 호칭 문화를 유지해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_d95c878ebed1,q_a90c91c27d51,직장 내 호칭은 수평적으로 바뀌어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_f54dbc0878ea,q_a90c91c27d51,호칭을 수평적으로 바꾸지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_d1a72ca0d9e2,q_a90c91c27d51,직장 내 호칭을 수평적으로 바꿔야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_c37aa7fd83b0,q_a90c91c27d51,원활한 소통 문화를 위해 직장 내 호칭을 수평적으로 바꿔야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_5f47c5b10334,,도서정가제를 유지해야 하는가?,ORIGINAL,DAILY_CULTURE,STANCE_JUDGMENT,,MEDIUM,manual
q_d2564ce12a64,q_5f47c5b10334,도서정가제를 존속해야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_d22afbc6ca01,q_5f47c5b10334,"유지해야 하는가, 도서정가제를?",VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_74e13282b9eb,q_5f47c5b10334,도서정가제를 유지해야 합니까?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_7dc83a1cb91e,q_5f47c5b10334,도서정가제를 폐지해서는 안 되는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_14b694746e00,q_5f47c5b10334,도서정가제는 유지되어야 하는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_d5a1921cfa14,q_5f47c5b10334,도서정가제를 유지하지 않을 이유가 있는가?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_b31a77d95125,q_5f47c5b10334,도서정가제를 유지해야 할까요?,VARIANT,DAILY_CULTURE,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_3e175dc65f79,q_5f47c5b10334,동네 책방 보호를 위해 도서정가제를 유지해야 하는가?,FRAMING,DAILY_CULTURE,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_c3ab343223b1,,청소년의 스마트폰 의존도가 높아지는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_41a4b4f90392,q_c3ab343223b1,청소년의 스마트폰 의존 정도가 심해지는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_b42592803cbb,q_c3ab343223b1,"이유는 무엇인가, 청소년의 스마트폰 의존도가 높아지는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_0130431c417c,q_c3ab343223b1,청소년의 스마트폰 의존도가 높아지는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_3c58f8d48a4d,q_c3ab343223b1,스마트폰 의존도가 높아지지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_bbd8a611a5ae,q_c3ab343223b1,청소년의 스마트폰 의존도는 어떠한 요인에 의해 높아지는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_ff115014b0a8,q_c3ab343223b1,의존도가 높아지지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_0e90b6147fd0,q_c3ab343223b1,청소년의 스마트폰 의존도가 높아지는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_0fb3c22ae3e1,q_c3ab343223b1,디지털 기기 이용 습관의 관점에서 스마트폰 의존도가 높아지는 이유는 무엇인가?,FRAMING,DAILY_CULTURE,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_120393e7628d,,워라밸을 중시하는 문화가 확산되는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_019a8e481822,q_120393e7628d,워라밸을 중시하는 문화가 퍼지는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_270d888e19a3,q_120393e7628d,"이유는 무엇인가, 워라밸을 중시하는 문화가 확산되는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_021ef981633f,q_120393e7628d,워라밸을 중시하는 문화가 확산되는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_031723e88940,q_120393e7628d,그 문화가 확산되지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_f8c82721c34c,q_120393e7628d,워라밸 중시 문화는 어떠한 요인에 의해 확산되는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_81609d3418b2,q_120393e7628d,문화가 확산되지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_8c73ddfed701,q_120393e7628d,워라밸을 중시하는 문화가 확산되는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_9806c3696a2d,q_120393e7628d,삶의 질 추구의 관점에서 워라밸 중시 문화가 확산되는 이유는 무엇인가?,FRAMING,DAILY_CULTURE,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_a5cd56799d40,,회식 문화가 점차 축소되는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_58a3d858a5c9,q_a5cd56799d40,회식 문화가 점차 줄어드는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_eb57768be6a9,q_a5cd56799d40,"이유는 무엇인가, 회식 문화가 점차 축소되는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_46ce2b72a4d9,q_a5cd56799d40,회식 문화가 점차 축소되는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_51340aa3f8bb,q_a5cd56799d40,회식 문화가 축소되지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_38437488b41c,q_a5cd56799d40,회식 문화는 어떠한 요인에 의해 축소되는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_79ef5fb3cc7c,q_a5cd56799d40,회식 문화가 축소되지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_1879a2344e69,q_a5cd56799d40,회식 문화가 점차 축소되는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_ab017a9fe035,q_a5cd56799d40,개인주의 확산의 관점에서 회식 문화가 축소되는 이유는 무엇인가?,FRAMING,DAILY_CULTURE,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_772204897945,,축의금 액수를 둘러싼 사회적 갈등이 발생하는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_20ac40ae9319,q_772204897945,축의금 액수를 둘러싼 사회적 갈등이 나타나는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_5216b93abb09,q_772204897945,"이유는 무엇인가, 축의금 액수를 둘러싼 사회적 갈등이 발생하는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_5a1dd3027f3d,q_772204897945,축의금 액수를 둘러싼 사회적 갈등이 발생하는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_f855ab772957,q_772204897945,갈등이 발생하지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_2df96b9f7e9a,q_772204897945,축의금 관련 갈등은 어떠한 요인에 의해 발생하는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_1eb9f6253eaf,q_772204897945,갈등이 발생하지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_9b6dc474e0bb,q_772204897945,축의금 액수를 둘러싼 사회적 갈등이 발생하는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_b519b85e9be3,q_772204897945,경제적 부담 인식의 관점에서 축의금 갈등이 발생하는 이유는 무엇인가?,FRAMING,DAILY_CULTURE,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_91b302ded6f5,,청소년 SNS 이용 시간이 계속 늘어나는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_804afec7627f,q_91b302ded6f5,청소년 SNS 이용 시간이 계속 증가하는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_3feed70ceec2,q_91b302ded6f5,"이유는 무엇인가, 청소년 SNS 이용 시간이 계속 늘어나는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_f4bb0e87d572,q_91b302ded6f5,청소년 SNS 이용 시간이 계속 늘어나는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_47e490e26120,q_91b302ded6f5,이용 시간이 늘어나지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_7b93bb229911,q_91b302ded6f5,청소년의 SNS 이용 시간은 어떠한 요인에 의해 늘어나는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_f77c2256d342,q_91b302ded6f5,이용 시간이 늘어나지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_2a679cbf3837,q_91b302ded6f5,청소년 SNS 이용 시간이 계속 늘어나는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_3703658cbe22,q_91b302ded6f5,또래 관계 형성의 관점에서 청소년 SNS 이용 시간이 늘어나는 이유는 무엇인가?,FRAMING,DAILY_CULTURE,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_c9bade97773c,,숏폼 콘텐츠 소비가 급증하는 이유는 무엇인가?,ORIGINAL,DAILY_CULTURE,CAUSE_EXPLANATION,,MEDIUM,manual
q_af45ebf8c255,q_c9bade97773c,숏폼 콘텐츠 소비가 급격히 늘어나는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_6338f5b734e2,q_c9bade97773c,"이유는 무엇인가, 숏폼 콘텐츠 소비가 급증하는?",VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_5855e5de4c88,q_c9bade97773c,숏폼 콘텐츠 소비가 급증하는 이유는 무엇입니까?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_0a9a6c96aa19,q_c9bade97773c,소비가 급증하지 않을 수 없는 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_bf2985e28d71,q_c9bade97773c,숏폼 콘텐츠 소비는 어떠한 요인에 의해 급증하는가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_d77a2e57e5f8,q_c9bade97773c,소비가 급증하지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_01755a5e7737,q_c9bade97773c,숏폼 콘텐츠 소비가 급증하는 이유는 무엇일까요?,VARIANT,DAILY_CULTURE,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
